c,theta,network,optimal_tau
1.32,1.7000000000000002,G1,0.05772961241566657
1.32,1.7000000000000002,G2,0.5769313538814452
1.32,1.7000000000000002,G3,0.3182033887421024
1.32,1.8,G1,0.057355573126494926
1.32,1.8,G2,0.5741909802510825
1.32,1.8,G3,0.31628127985881177
1.32,1.9000000000000001,G1,0.05701790646551485
1.32,1.9000000000000001,G2,0.5717470790455041
1.32,1.9000000000000001,G3,0.3145586361699807
1.32,2.0,G1,0.05671222918463903
1.32,2.0,G2,0.5695574214077109
1.32,2.0,G3,0.3130088212173285
1.34,0.0,G1,0.0892569744163703
1.34,0.0,G2,0.944162003455619
1.34,0.0,G3,0.49505852402359923
1.34,0.1,G1,0.08358005516755429
1.34,0.1,G2,0.8581226937327895
1.34,0.1,G3,0.46262604229027676
1.34,0.2,G1,0.07902750695441703
1.34,0.2,G2,0.7951498874662201
1.34,0.2,G3,0.4366445304952734
1.34,0.30000000000000004,G1,0.07536839777077302
1.34,0.30000000000000004,G2,0.7487766418169058
1.34,0.30000000000000004,G3,0.41581412238751786
1.34,0.4,G1,0.07241400312904388
1.34,0.4,G2,0.7141451879856198
1.34,0.4,G3,0.3990337915370734
1.34,0.5,G1,0.070006571967596
1.34,0.5,G2,0.687815928676988
1.34,0.5,G3,0.38541027220351737
1.34,0.6000000000000001,G1,0.06802253793155533
1.34,0.6000000000000001,G2,0.6674073038854617
1.34,0.6000000000000001,G3,0.37425178710013374
1.34,0.7000000000000001,G1,0.06637118909057918
1.34,0.7000000000000001,G2,0.6512939787966718
1.34,0.7000000000000001,G3,0.3650223684121023
1.34,0.8,G1,0.06498254749547953
1.34,0.8,G2,0.6383509935994672
1.34,0.8,G3,0.3573124737404624
1.34,0.9,G1,0.06380282169128867
1.34,0.9,G2,0.6277900044635962
1.34,0.9,G3,0.350814325024297
1.34,1.0,G1,0.06279177597168106
1.34,1.0,G2,0.6190500011273663
1.34,1.0,G3,0.3452889314208314
1.34,1.1,G1,0.06191674097023331
1.34,1.1,G2,0.6117253728154531
1.34,1.1,G3,0.34055237096081026
1.34,1.2000000000000002,G1,0.061156139477178025
1.34,1.2000000000000002,G2,0.6055177100209298
1.34,1.2000000000000002,G3,0.3364600188136346
1.34,1.3,G1,0.06048953271796214
1.34,1.3,G2,0.6002051723846148
1.34,1.3,G3,0.3329045212489499
1.34,1.4000000000000001,G1,0.059901727512929
1.34,1.4000000000000001,G2,0.5956154335674438
1.34,1.4000000000000001,G3,0.3297925614204668
1.34,1.5,G1,0.059380472701574316
1.34,1.5,G2,0.5916201919154503
1.34,1.5,G3,0.32705427347369437
1.34,1.6,G1,0.05891587560412963
1.34,1.6,G2,0.5881177637411934
1.34,1.6,G3,0.3246324631349384
1.34,1.7000000000000002,G1,0.058499850738739805
1.34,1.7000000000000002,G2,0.5850290168525949
1.34,1.7000000000000002,G3,0.32247848881895447
1.34,1.8,G1,0.0581257344442851
1.34,1.8,G2,0.5822863266098147
1.34,1.8,G3,0.32055522522729185
1.34,1.9000000000000001,G1,0.05778799165421361
1.34,1.9000000000000001,G2,0.5798413905073322
1.34,1.9000000000000001,G3,0.3188340604279961
1.34,2.0,G1,0.05748199078679528
1.34,2.0,G2,0.5776508135104738
1.34,2.0,G3,0.31728341375141156
1.36,0.0,G1,0.09001984019405941
1.36,0.0,G2,0.9522316182257126
1.36,0.0,G3,0.49928969596915274
1.36,0.1,G1,0.08434308290266584
1.36,0.1,G2,0.8662028629863159
1.36,0.1,G3,0.4668616461277684
1.36,0.2,G1,0.07979249517593942
1.36,0.2,G2,0.8032464137629911
1.36,0.2,G3,0.4408872561529649
1.36,0.30000000000000004,G1,0.07613601407245889
1.36,0.30000000000000004,G2,0.756885699392607
1.36,0.30000000000000004,G3,0.4200657087128552
1.36,0.4,G1,0.073182576476065
1.36,0.4,G2,0.7222609328175605
1.36,0.4,G3,0.40329246350451886
1.36,0.5,G1,0.0707761010324793
1.36,0.5,G2,0.695933769317728
1.36,0.5,G3,0.38967445517469596
1.36,0.6000000000000001,G1,0.06879196599449654
1.36,0.6000000000000001,G2,0.6755245464190834
1.36,0.6000000000000001,G3,0.3785200237088595
1.36,0.7000000000000001,G1,0.06714093607924376
1.36,0.7000000000000001,G2,0.6594093005699776
1.36,0.7000000000000001,G3,0.3692927108723371
1.36,0.8,G1,0.06575229370560075
1.36,0.8,G2,0.6464631402150747
1.36,0.8,G3,0.36158544598815806
1.36,0.9,G1,0.06457312315513532
1.36,0.9,G2,0.6358996097548942
1.36,0.9,G3,0.3550877208816296
1.36,1.0,G1,0.06356213144470085
1.36,1.0,G2,0.6271571676487788
1.36,1.0,G3,0.34956288982436723
1.36,1.1,G1,0.06268852749318064
1.36,1.1,G2,0.6198302833636976
1.36,1.1,G3,0.3448263423427095
1.36,1.2000000000000002,G1,0.061926579642588936
1.36,1.2000000000000002,G2,0.6136205756039901
1.36,1.2000000000000002,G3,0.3407363924150251
1.36,1.3,G1,0.061259913004267245
1.36,1.3,G2,0.6083049769185198
1.36,1.3,G3,0.33717762873884094
1.36,1.4000000000000001,G1,0.060672006094834086
1.36,1.4000000000000001,G2,0.6037141920131693
1.36,1.4000000000000001,G3,0.3340671316413637
1.36,1.5,G1,0.060150676561591225
1.36,1.5,G2,0.5997190455861034
1.36,1.5,G3,0.33132867232325375
1.36,1.6,G1,0.05968600635117302
1.36,1.6,G2,0.596215160253082
1.36,1.6,G3,0.32890631612228033
1.36,1.7000000000000002,G1,0.05926990649732
1.36,1.7000000000000002,G2,0.5931239618085904
1.36,1.7000000000000002,G3,0.3267532114331805
1.36,1.8,G1,0.058895715013217935
1.36,1.8,G2,0.5903812879900662
1.36,1.8,G3,0.32483133193106123
1.36,1.9000000000000001,G1,0.05855789791961441
1.36,1.9000000000000001,G2,0.5879353311193196
1.36,1.9000000000000001,G3,0.323107103091574
1.36,2.0,G1,0.058251824318528655
1.36,2.0,G2,0.5857438829437137
1.36,2.0,G3,0.3215552104405264
1.3800000000000001,0.0,G1,0.09078269712544358
1.3800000000000001,0.0,G2,0.9603045531023566
1.3800000000000001,0.0,G3,0.5035207554883697
1.3800000000000001,0.1,G1,0.08510802641689334
1.3800000000000001,0.1,G2,0.8742794677058295
1.3800000000000001,0.1,G3,0.4710964083965755
1.3800000000000001,0.2,G1,0.0805554490959152
1.3800000000000001,0.2,G2,0.8113423269661253
1.3800000000000001,0.2,G3,0.4451297696183735
1.3800000000000001,0.30000000000000004,G1,0.0769031254205151
1.3800000000000001,0.30000000000000004,G2,0.7649933023162923
1.3800000000000001,0.30000000000000004,G3,0.42431700009288603
1.3800000000000001,0.4,G1,0.07394928467300184
1.3800000000000001,0.4,G2,0.7303755686738188
1.3800000000000001,0.4,G3,0.4075505169182347
1.3800000000000001,0.5,G1,0.07154573143353948
1.3800000000000001,0.5,G2,0.7040504583434679
1.3800000000000001,0.5,G3,0.3939367766508878
1.3800000000000001,0.6000000000000001,G1,0.06956318486082295
1.3800000000000001,0.6000000000000001,G2,0.6836402135247672
1.3800000000000001,0.6000000000000001,G3,0.38278737868643475
1.3800000000000001,0.7000000000000001,G1,0.06791099924339057
1.3800000000000001,0.7000000000000001,G2,0.6675250146164974
1.3800000000000001,0.7000000000000001,G3,0.373562662227089
1.3800000000000001,0.8,G1,0.06652246087560613
1.3800000000000001,0.8,G2,0.6545749962058076
1.3800000000000001,0.8,G3,0.36585796910807755
1.3800000000000001,0.9,G1,0.0653432551604544
1.3800000000000001,0.9,G2,0.6440081844941419
1.3800000000000001,0.9,G3,0.3593605424326389
1.3800000000000001,1.0,G1,0.06433231083733605
1.3800000000000001,1.0,G2,0.6352633545270029
1.3800000000000001,1.0,G3,0.35383579945521143
1.3800000000000001,1.1,G1,0.06345870998614359
1.3800000000000001,1.1,G2,0.6279342698147431
1.3800000000000001,1.1,G3,0.3490999711055591
1.3800000000000001,1.2000000000000002,G1,0.06269815466219694
1.3800000000000001,1.2000000000000002,G2,0.6217225709658738
1.3800000000000001,1.2000000000000002,G3,0.3450095237630938
1.3800000000000001,1.3,G1,0.06203012608718764
1.3800000000000001,1.3,G2,0.6164051881580654
1.3800000000000001,1.3,G3,0.3414525441152411
1.3800000000000001,1.4000000000000001,G1,0.0614421524012391
1.3800000000000001,1.4000000000000001,G2,0.6118128128319847
1.3800000000000001,1.4000000000000001,G3,0.3383391430651676
1.3800000000000001,1.5,G1,0.06092072322304723
1.3800000000000001,1.5,G2,0.6078151101696448
1.3800000000000001,1.5,G3,0.33560204568022567
1.3800000000000001,1.6,G1,0.06045595953147811
1.3800000000000001,1.6,G2,0.6043104103223652
1.3800000000000001,1.6,G3,0.3331794753903252
1.3800000000000001,1.7000000000000002,G1,0.06003978634149122
1.3800000000000001,1.7000000000000002,G2,0.6012184177185222
1.3800000000000001,1.7000000000000002,G3,0.3310261312478721
1.3800000000000001,1.8,G1,0.05966552138569158
1.3800000000000001,1.8,G2,0.5984759320838207
1.3800000000000001,1.8,G3,0.32910354287112026
1.3800000000000001,1.9000000000000001,G1,0.05932763172617864
1.3800000000000001,1.9000000000000001,G2,0.5960289623290643
1.3800000000000001,1.9000000000000001,G3,0.32737987109415634
1.3800000000000001,2.0,G1,0.05902148711866517
1.3800000000000001,2.0,G2,0.593836565495447
1.3800000000000001,2.0,G3,0.3258285757876427
1.4000000000000001,0.0,G1,0.09154554221823184
1.4000000000000001,0.0,G2,0.9683741199706974
1.4000000000000001,0.0,G3,0.5077519169491651
1.4000000000000001,0.1,G1,0.08587165421037606
1.4000000000000001,0.1,G2,0.8823591988028209
1.4000000000000001,0.1,G3,0.47533275280140236
1.4000000000000001,0.2,G1,0.081321303756479
1.4000000000000001,0.2,G2,0.8194376827177462
1.4000000000000001,0.2,G3,0.44937283479771684
1.4000000000000001,0.30000000000000004,G1,0.07767064996629414
1.4000000000000001,0.30000000000000004,G2,0.7731011397875791
1.4000000000000001,0.30000000000000004,G3,0.4285677556962461
1.4000000000000001,0.4,G1,0.07471854642710604
1.4000000000000001,0.4,G2,0.7384891253542288
1.4000000000000001,0.4,G3,0.4118079725649951
1.4000000000000001,0.5,G1,0.07231191035292482
1.4000000000000001,0.5,G2,0.7121626813924465
1.4000000000000001,0.5,G3,0.39820280587209805
1.4000000000000001,0.6000000000000001,G1,0.07033146149382963
1.4000000000000001,0.6000000000000001,G2,0.6917557651659889
1.4000000000000001,0.6000000000000001,G3,0.3870538433098463
1.4000000000000001,0.7000000000000001,G1,0.06868012109990308
1.4000000000000001,0.7000000000000001,G2,0.6756374210428351
1.4000000000000001,0.7000000000000001,G3,0.3778317418411888
1.4000000000000001,0.8,G1,0.06729215053798256
1.4000000000000001,0.8,G2,0.6626857828101561
1.4000000000000001,0.8,G3,0.37012791624338787
1.4000000000000001,0.9,G1,0.06611286827883699
1.4000000000000001,0.9,G2,0.6521163638330093
1.4000000000000001,0.9,G3,0.3636328800710463
1.4000000000000001,1.0,G1,0.06510232385363515
1.4000000000000001,1.0,G2,0.6433686019738936
1.4000000000000001,1.0,G3,0.35810813151189413
1.4000000000000001,1.1,G1,0.06422872158921934
1.4000000000000001,1.1,G2,0.6360373639380654
1.4000000000000001,1.1,G3,0.35337219724243674
1.4000000000000001,1.2000000000000002,G1,0.06346813712933336
1.4000000000000001,1.2000000000000002,G2,0.6298237225993004
1.4000000000000001,1.2000000000000002,G3,0.3492821184279881
1.4000000000000001,1.3,G1,0.06280146121952206
1.4000000000000001,1.3,G2,0.6245046023073658
1.4000000000000001,1.3,G3,0.34572576383239834
1.4000000000000001,1.4000000000000001,G1,0.062212134326560274
1.4000000000000001,1.4000000000000001,G2,0.6199106788037222
1.4000000000000001,1.4000000000000001,G3,0.342612857782875
1.4000000000000001,1.5,G1,0.061690632401046434
1.4000000000000001,1.5,G2,0.6159115982876842
1.4000000000000001,1.5,G3,0.33987451775222666
1.4000000000000001,1.6,G1,0.0612257842825634
1.4000000000000001,1.6,G2,0.6124056717324403
1.4000000000000001,1.6,G3,0.33745006294764307
1.4000000000000001,1.7000000000000002,G1,0.06080950984089661
1.4000000000000001,1.7000000000000002,G2,0.6093125855591313
1.4000000000000001,1.7000000000000002,G3,0.3352980701772305
1.4000000000000001,1.8,G1,0.060435159882643405
1.4000000000000001,1.8,G2,0.6065681742447584
1.4000000000000001,1.8,G3,0.33337522426065985
1.4000000000000001,1.9000000000000001,G1,0.060097199294319455
1.4000000000000001,1.9000000000000001,G2,0.6041206219605547
1.4000000000000001,1.9000000000000001,G3,0.33165128369109725
1.4000000000000001,2.0,G1,0.05979098531715431
1.4000000000000001,2.0,G2,0.6019276678017322
1.4000000000000001,2.0,G3,0.33009971215797507
1.4200000000000002,0.0,G1,0.09230813319609256
1.4200000000000002,0.0,G2,0.9764422098775335
1.4200000000000002,0.0,G3,0.5119830467679851
1.4200000000000002,0.1,G1,0.08663544802634955
1.4200000000000002,0.1,G2,0.8904387093394657
1.4200000000000002,0.1,G3,0.47956662691819213
1.4200000000000002,0.2,G1,0.08208683172651884
1.4200000000000002,0.2,G2,0.8275315184393212
1.4200000000000002,0.2,G3,0.45361569569691884
1.4200000000000002,0.30000000000000004,G1,0.0784368763532725
1.4200000000000002,0.30000000000000004,G2,0.7812076130453437
1.4200000000000002,0.30000000000000004,G3,0.4328182704912524
1.4200000000000002,0.4,G1,0.07548516496850528
1.4200000000000002,0.4,G2,0.7466016317552003
1.4200000000000002,0.4,G3,0.416064850659495
1.4200000000000002,0.5,G1,0.07308108692068083
1.4200000000000002,0.5,G2,0.7202771538385696
1.4200000000000002,0.5,G3,0.40246478773572564
1.4200000000000002,0.6000000000000001,G1,0.07110128547087169
1.4200000000000002,0.6000000000000001,G2,0.6998696823847663
1.4200000000000002,0.6000000000000001,G3,0.3913182923331235
1.4200000000000002,0.7000000000000001,G1,0.06944931297715745
1.4200000000000002,0.7000000000000001,G2,0.6837482458912229
1.4200000000000002,0.7000000000000001,G3,0.38209993690949223
1.4200000000000002,0.8,G1,0.06806211626222199
1.4200000000000002,0.8,G2,0.6707967229405722
1.4200000000000002,0.8,G3,0.3743977224771016
1.4200000000000002,0.9,G1,0.0668828210334128
1.4200000000000002,0.9,G2,0.6602237592795746
1.4200000000000002,0.9,G3,0.36790149799364213
1.4200000000000002,1.0,G1,0.06587177144860441
1.4200000000000002,1.0,G2,0.6514734927456015
1.4200000000000002,1.0,G3,0.3623799756069686
1.4200000000000002,1.1,G1,0.06499857172404054
1.4200000000000002,1.1,G2,0.6441396031252898
1.4200000000000002,1.1,G3,0.35764381595515293
1.4200000000000002,1.2000000000000002,G1,0.0642379550547805
1.4200000000000002,1.2000000000000002,G2,0.6379240605454142
1.4200000000000002,1.2000000000000002,G3,0.35355349392934093
1.4200000000000002,1.3,G1,0.06357123026047105
1.4200000000000002,1.3,G2,0.6326032440636179
1.4200000000000002,1.3,G3,0.34999682915069913
1.4200000000000002,1.4000000000000001,G1,0.06298321263410958
1.4200000000000002,1.4000000000000001,G2,0.628007811896644
1.4200000000000002,1.4000000000000001,G3,0.3468839104191237
1.4200000000000002,1.5,G1,0.062461711487362175
1.4200000000000002,1.5,G2,0.6240073899946632
1.4200000000000002,1.5,G3,0.3441454354098171
1.4200000000000002,1.6,G1,0.061995462031620895
1.4200000000000002,1.6,G2,0.620500269397626
1.4200000000000002,1.6,G3,0.34172255623353215
1.4200000000000002,1.7000000000000002,G1,0.0615791120750305
1.4200000000000002,1.7000000000000002,G2,0.6174061181734521
1.4200000000000002,1.7000000000000002,G3,0.33956907050141005
1.4200000000000002,1.8,G1,0.061204676219260366
1.4200000000000002,1.8,G2,0.6146607544419872
1.4200000000000002,1.8,G3,0.3376443466723684
1.4200000000000002,1.9000000000000001,G1,0.060866622271745795
1.4200000000000002,1.9000000000000001,G2,0.6122123480394995
1.4200000000000002,1.9000000000000001,G3,0.3359208169265015
1.4200000000000002,2.0,G1,0.0605603248422879
1.4200000000000002,2.0,G2,0.610018625608132
1.4200000000000002,2.0,G3,0.3343699162159659
1.44,0.0,G1,0.09307096841081959
1.44,0.0,G2,0.9845118826121985
1.44,0.0,G3,0.5162154162286501
1.44,0.1,G1,0.0873987757441027
1.44,0.1,G2,0.8985179996198865
1.44,0.1,G3,0.4838016049762962
1.44,0.2,G1,0.0828537513819028
1.44,0.2,G2,0.8356274966096453
1.44,0.2,G3,0.45785828062028755
1.44,0.30000000000000004,G1,0.07920305700664898
1.44,0.30000000000000004,G2,0.7893132690143613
1.44,0.30000000000000004,G3,0.43706831169198923
1.44,0.4,G1,0.0762538373740563
1.44,0.4,G2,0.754713115434723
1.44,0.4,G3,0.4203213688074
1.44,0.5,G1,0.07384891154093143
1.44,0.5,G2,0.7283905588686431
1.44,0.5,G3,0.40672608489771633
1.44,0.6000000000000001,G1,0.07186780194780953
1.44,0.6000000000000001,G2,0.7079792117474141
1.44,0.6000000000000001,G3,0.395586462482952
1.44,0.7000000000000001,G1,0.0702201285954497
1.44,0.7000000000000001,G2,0.6918598752435285
1.44,0.7000000000000001,G3,0.38636723603424444
1.44,0.8,G1,0.06883168562295587
1.44,0.8,G2,0.6789048261853449
1.44,0.8,G3,0.3786666660937901
1.44,0.9,G1,0.06765238887313271
1.44,0.9,G2,0.6683315888385819
1.44,0.9,G3,0.37217334611643627
1.44,1.0,G1,0.06664162258419026
1.44,1.0,G2,0.6595777330729534
1.44,1.0,G3,0.3666514344152905
1.44,1.1,G1,0.06576783974225736
1.44,1.1,G2,0.6522416336885322
1.44,1.1,G3,0.3619149848448499
1.44,1.2000000000000002,G1,0.06500761757265312
1.44,1.2000000000000002,G2,0.6460236207413738
1.44,1.2000000000000002,G3,0.35782433778857575
1.44,1.3,G1,0.0643408417975735
1.44,1.3,G2,0.6407011430094508
1.44,1.3,G3,0.3542673210260596
1.44,1.4000000000000001,G1,0.06375276381508585
1.44,1.4000000000000001,G2,0.6361042365136826
1.44,1.4000000000000001,G3,0.3511550057279913
1.44,1.5,G1,0.06323119708560583
1.44,1.5,G2,0.6321025060392989
1.44,1.5,G3,0.3484164053198155
1.44,1.6,G1,0.06276626587901604
1.44,1.6,G2,0.6285942220571041
1.44,1.6,G3,0.3459936489028895
1.44,1.7000000000000002,G1,0.06234989634108063
1.44,1.7000000000000002,G2,0.6254990339022454
1.44,1.7000000000000002,G3,0.3438387348354166
1.44,1.8,G1,0.06197405673419053
1.44,1.8,G2,0.6227527431650192
1.44,1.8,G3,0.34191547407783274
1.44,1.9000000000000001,G1,0.061635930633783705
1.44,1.9000000000000001,G2,0.6203035053280158
1.44,1.9000000000000001,G3,0.34019181417011846
1.44,2.0,G1,0.06132955857727657
1.44,2.0,G2,0.618109034667547
1.44,2.0,G3,0.3386385541663186
1.46,0.0,G1,0.09383380092371096
1.46,0.0,G2,0.9925815551832807
1.46,0.0,G3,0.5204455917931757
1.46,0.1,G1,0.08816234526591026
1.46,0.1,G2,0.906597071191194
1.46,0.1,G3,0.488036543869969
1.46,0.2,G1,0.08361663502418998
1.46,0.2,G2,0.8437216700580181
1.46,0.2,G3,0.4621005914334814
1.46,0.30000000000000004,G1,0.07996944233369488
1.46,0.30000000000000004,G2,0.7974181207473667
1.46,0.30000000000000004,G3,0.4413175022046557
1.46,0.4,G1,0.07702290523858255
1.46,0.4,G2,0.7628231882976287
1.46,0.4,G3,0.4245775060933569
1.46,0.5,G1,0.07461859466259112
1.46,0.5,G2,0.7365029236276384
1.46,0.5,G3,0.4109867200508726
1.46,0.6000000000000001,G1,0.072637448927938
1.46,0.6000000000000001,G2,0.7160910652511876
1.46,0.6000000000000001,G3,0.39985054269671416
1.46,0.7000000000000001,G1,0.07098999024919837
1.46,0.7000000000000001,G2,0.6999700088067838
1.46,0.7000000000000001,G3,0.39063246364801635
1.46,0.8,G1,0.06960269248359675
1.46,0.8,G2,0.6870116177266222
1.46,0.8,G3,0.38293473171807546
1.46,0.9,G1,0.06842372427130375
1.46,0.9,G2,0.6764364726120944
1.46,0.9,G3,0.376442391465915
1.46,1.0,G1,0.06741103568563057
1.46,1.0,G2,0.6676825367415271
1.46,1.0,G3,0.3709200254056968
1.46,1.1,G1,0.06653754224710264
1.46,1.1,G2,0.6603430252506017
1.46,1.1,G3,0.3661857820293864
1.46,1.2000000000000002,G1,0.06577670668790918
1.46,1.2000000000000002,G2,0.6541232048410182
1.46,1.2000000000000002,G3,0.3620947369345208
1.46,1.3,G1,0.06511030468506324
1.46,1.3,G2,0.6487983346477999
1.46,1.3,G3,0.3585373204076828
1.46,1.4000000000000001,G1,0.06452216491258374
1.46,1.4000000000000001,G2,0.6441999828053455
1.46,1.4000000000000001,G3,0.35542459886437694
1.46,1.5,G1,0.06400053178770386
1.46,1.5,G2,0.6401969718505829
1.46,1.5,G3,0.3526854078260486
1.46,1.6,G1,0.06353553220522026
1.46,1.6,G2,0.6366875512723641
1.46,1.6,G3,0.3502622080184978
1.46,1.7000000000000002,G1,0.06311909401691129
1.46,1.7000000000000002,G2,0.6335913513831833
1.46,1.7000000000000002,G3,0.3481089785838246
1.46,1.8,G1,0.06274456252654372
1.46,1.8,G2,0.6308441570721547
1.46,1.8,G3,0.34618536703055547
1.46,1.9000000000000001,G1,0.06240640858103751
1.46,1.9000000000000001,G2,0.6283941093954551
1.46,1.9000000000000001,G3,0.34445962085586473
1.46,2.0,G1,0.0620986584769547
1.46,2.0,G2,0.6261989102664455
1.46,2.0,G3,0.3429072988077279
1.48,0.0,G1,0.09459663080990831
1.48,0.0,G2,1.0006512292338625
1.48,0.0,G3,0.524675265925701
1.48,0.1,G1,0.08892590322134987
1.48,0.1,G2,0.9146759269630861
1.48,0.1,G3,0.49227142567885435
1.48,0.2,G1,0.08438084278537251
1.48,0.2,G2,0.85181535915896
1.48,0.2,G3,0.466342102783385
1.48,0.30000000000000004,G1,0.08073361846540032
1.48,0.30000000000000004,G2,0.8055221846648576
1.48,0.30000000000000004,G3,0.44556635321325255
1.48,0.4,G1,0.07778998828398324
1.48,0.4,G2,0.7709332429537938
1.48,0.4,G3,0.4288329617667581
1.48,0.5,G1,0.0753855799088736
1.48,0.5,G2,0.7446142761620971
1.48,0.5,G3,0.4152467152153219
1.48,0.6000000000000001,G1,0.07340668147712907
1.48,0.6000000000000001,G2,0.7242019225375876
1.48,0.6000000000000001,G3,0.4041138967294079
1.48,0.7000000000000001,G1,0.0717599178995326
1.48,0.7000000000000001,G2,0.7080758535650663
1.48,0.7000000000000001,G3,0.39489809558024463
1.48,0.8,G1,0.0703710824663783
1.48,0.8,G2,0.6951193300746571
1.48,0.8,G3,0.3872019084993791
1.48,0.9,G1,0.06919102755626622
1.48,0.9,G2,0.6845405112066566
1.48,0.9,G3,0.38071058480566344
1.48,1.0,G1,0.06818122121070627
1.48,1.0,G2,0.6757844254663259
1.48,1.0,G3,0.3751887624428373
1.48,1.1,G1,0.06730678490579398
1.48,1.1,G2,0.6684449867248176
1.48,1.1,G3,0.3704539314349292
1.48,1.2000000000000002,G1,0.0665462321438488
1.48,1.2000000000000002,G2,0.6622220617754462
1.48,1.2000000000000002,G3,0.3663647915164382
1.48,1.3,G1,0.0658792234901037
1.48,1.3,G2,0.6568958482437252
1.48,1.3,G3,0.36280691344070687
1.48,1.4000000000000001,G1,0.0652914245103559
1.48,1.4000000000000001,G2,0.652295640941024
1.48,1.4000000000000001,G3,0.3596936739828037
1.48,1.5,G1,0.0647697240084941
